time v(/en) v(/clk) v(/rstb) v(/word) v(/net066) v(/en_out) v(/W0) v(/W1) v(/W2) v(/W3) v(/W4) v(/W5) v(/W6) v(/W7)
1.00370091784777e-05 2.50000000000857 0.649541079434774 2.49999999931028 5.57175229143458e-11 0.00137138162885031 0.00137892305924142 0.00138464504029171 0.00138464142961026 0.00138464145397279 0.00138464143335595 0.00138464141719827 0.00138464140522465 0.00138464139738124 0.00138463606920045
1.00386331115519e-05 2.49999999998886 0.568344425206558 2.50000000058829 -5.83448292007239e-11 0.000459687567963871 0.000461292981383957 0.000465303973410533 0.000465316549356949 0.000465316524938068 0.000465316545448768 0.000465316561531009 0.000465316573448633 0.000465316581257843 0.000465321754561725
1.00399862917413e-05 2.50000000000986 0.500685415567256 2.49999999936589 5.69499639223898e-11 0.00011000251389799 0.000112657780937217 0.000113142966768377 0.000113134352156292 0.000113134375715638 0.00011313435527259 0.000113134339234022 0.000113134327349082 0.000113134319556772 0.000113129415743815
1.00415750776757e-05 2.49999999998991 0.42124611864345 2.50000000062357 -5.71649895055995e-11 2.60338692077857e-05 2.43096156554116e-05 2.48805846800243e-05 2.48928558856779e-05 2.489283363283e-05 2.48928541559823e-05 2.4892870266355e-05 2.48928822045492e-05 2.48928900356673e-05 2.48975621700283e-05
1.00437347469585e-05 2.50000000000997 0.31326265463887 2.49999999937318 5.70335918054651e-11 -2.12361408695608e-05 -1.92070732053736e-05 -1.93912497079313e-05 -1.94040869039792e-05 -1.94040660996341e-05 -1.94040865361263e-05 -1.94041025850012e-05 -1.94041144773806e-05 -1.94041222823281e-05 -1.94085443914534e-05
1.00452520893325e-05 2.49999999999011 0.237395535841589 2.50000000062841 -5.69497558762543e-11 3.11595566677236e-06 9.22364933499065e-07 9.45173941007409e-07 9.59126568010564e-07 9.59108156641218e-07 9.59128682853749e-07 9.59144812077926e-07 9.59156764086781e-07 9.59164613186894e-07 9.63239944432349e-07
1.00476260446662e-05 2.50000000000983 0.118697769312236 2.49999999937042 5.69093535377881e-11 -2.25879891050306e-05 -2.03005798383378e-05 -2.01268906899017e-05 -2.01414058507897e-05 -2.01413894007364e-05 -2.01414098413983e-05 -2.01414259096296e-05 -2.01414378162263e-05 -2.01414456396477e-05 -2.01452419290823e-05
1.00488130223331e-05 2.49999999999024 0.0593488858757673 2.50000000063129 -5.68722113185748e-11 1.38144737381928e-06 -1.04695021216408e-06 -1.43546076831981e-06 -1.42004268679121e-06 -1.42005481728893e-06 -1.4200342812017e-06 -1.42001812525506e-06 -1.42000615355459e-06 -1.41999827987423e-06 -1.41674554736483e-06
1.005e-05 2.50000000000969 2.67523166908768e-09 2.49999999936717 5.68851428408699e-11 -2.14372661344382e-05 -1.8929249256397e-05 -1.82375418821692e-05 -1.82534485200744e-05 -1.82534415840877e-05 -1.8253462043651e-05 -1.82534781517745e-05 -1.82534900878403e-05 -1.82534979469236e-05 -1.8256115984325e-05
1.00507252313222e-05 2.50000000000004 -4.25331991849021e-12 2.50000000000176 1.94773497328085e-14 -4.54180092891019e-07 -5.85880285985299e-07 -7.68061185277514e-07 -7.67789610875286e-07 -7.67787333319703e-07 -7.6778728349995e-07 -7.67787239398285e-07 -7.67787206634861e-07 -7.67787181794349e-07 -7.6804398287045e-07
1.00516251850131e-05 2.49999999999995 -9.7804819798597e-12 2.49999999999822 -2.24552508695776e-14 5.67334209016185e-07 6.7264427636631e-07 8.62072804301311e-07 8.61659560916812e-07 8.61656960945169e-07 8.6165699506722e-07 8.61657017452336e-07 8.61657034115154e-07 8.61657041267968e-07 8.61957998367508e-07
1.00524964516354e-05 2.50000000000004 9.34464201276399e-12 2.50000000000161 2.40932762330698e-14 -4.96474844833403e-07 -5.82231486012232e-07 -6.72592842549618e-07 -6.72350869812391e-07 -6.723481588424e-07 -6.72348102322286e-07 -6.72348053979511e-07 -6.72348018047556e-07 -6.72347991185868e-07 -6.72654114421292e-07
1.00542389848802e-05 2.49999999999996 -9.16139897004532e-12 2.49999999999835 -2.54222196370683e-14 4.8858129272147e-07 5.61251142416112e-07 6.81517814671205e-07 6.81421287694801e-07 6.81418434985949e-07 6.81418463626978e-07 6.81418482652134e-07 6.8141849680833e-07 6.81418502534262e-07 6.81755684978915e-07
1.00577240513698e-05 2.50000000000003 9.07843843079538e-12 2.50000000000156 2.60958631174319e-14 -4.54697090206342e-07 -5.26161773240164e-07 -5.85861076678966e-07 -5.85811886205077e-07 -5.85809082191339e-07 -5.85809022935103e-07 -5.85808972984628e-07 -5.85808935850005e-07 -5.85808908383614e-07 -5.86130873041598e-07
1.00646941843489e-05 2.49999999999996 -9.03895134628781e-12 2.49999999999837 -2.66045860040776e-14 4.66942902030013e-07 5.32979609652718e-07 6.38842792113241e-07 6.38840812658196e-07 6.38837922649431e-07 6.38837949944597e-07 6.38837968197415e-07 6.38837981774767e-07 6.38837987225509e-07 6.3918234617089e-07
1.00786344503071e-05 2.50000000000003 9.0197534520695e-12 2.50000000000154 2.67343447477034e-14 -4.43713594445523e-07 -5.11989366191592e-07 -5.64708000553875e-07 -5.64705059906766e-07 -5.64702239662108e-07 -5.64702179735608e-07 -5.64702129406607e-07 -5.6470209198911e-07 -5.64702064391896e-07 -5.65027424123389e-07
1.01065149822236e-05 2.49999999999996 -9.01022830781971e-12 2.49999999999838 -2.69357459264685e-14 4.61379507410247e-07 5.25853489377279e-07 6.28281316848585e-07 6.28302158939828e-07 6.28299261429912e-07 6.28299288392644e-07 6.28299306459257e-07 6.28299319897198e-07 6.28299325285412e-07 6.28645333526222e-07
1.01622760460565e-05 2.50000000000003 9.00554492825672e-12 2.50000000000154 2.69029267845449e-14 -4.40977306087263e-07 -5.08479694788671e-07 -5.59492529084824e-07 -5.59500917837106e-07 -5.59498093999778e-07 -5.59498033905609e-07 -5.59497983482053e-07 -5.59497945993049e-07 -5.5949791836442e-07 -5.59824089888359e-07
1.02737981737224e-05 2.49999999999996 -9.0031620658589e-12 2.49999999999838 -2.70207595733999e-14 4.59899255283314e-07 5.23988398169193e-07 6.25569722581335e-07 6.255962097157e-07 6.25593310442529e-07 6.25593337326667e-07 6.25593355350098e-07 6.25593368755459e-07 6.25593374130015e-07 6.25939786583642e-07
1.04968424290542e-05 2.50000000000003 9.00202126428836e-12 2.50000000000154 2.69456693627304e-14 -4.40441247994273e-07 -5.0775195564321e-07 -5.5833627773777e-07 -5.58347481548943e-07 -5.58344656851518e-07 -5.58344596707628e-07 -5.58344546254432e-07 -5.58344508743118e-07 -5.58344481103785e-07 -5.58670851266282e-07
1.09429309397177e-05 2.49999999999996 -9.00140264642742e-12 2.49999999999838 -2.70420809378641e-14 4.59272676026508e-07 5.2326561920099e-07 6.24644922080637e-07 6.2467281980358e-07 6.2466992007953e-07 6.24669946959467e-07 6.24669964984301e-07 6.2466997839044e-07 6.246699837675e-07 6.25016500723532e-07
1.18351079610447e-05 2.50000000000003 9.00114204335282e-12 2.50000000000154 2.69565343124846e-14 -4.40703478778044e-07 -5.07967063136205e-07 -5.58426735265228e-07 -5.58438635370034e-07 -5.5843581049384e-07 -5.58435750307023e-07 -5.58435699822555e-07 -5.58435662287913e-07 -5.5843563463431e-07 -5.58762046370339e-07
1.36194620036987e-05 2.49999999999996 -9.00096340406335e-12 2.49999999999838 -2.7047134288186e-14 4.58600303262077e-07 5.22567857605386e-07 6.23931246122944e-07 6.23959508991568e-07 6.23956609087541e-07 6.23956636026451e-07 6.23956654098648e-07 6.23956667539828e-07 6.23956672940317e-07 6.24303231616428e-07
1.5e-05 2.50000000000003 9.00080610903085e-12 2.50000000000154 2.69610124467627e-14 -4.41103392442682e-07 -5.083503965335e-07 -5.58726671642955e-07 -5.58738824421709e-07 -5.58735999547864e-07 -5.58735939282194e-07 -5.5873588873683e-07 -5.58735851157029e-07 -5.58735823474209e-07 -5.59062234815412e-07
1.5003125e-05 2.48437500001441 0.156249997418264 2.50000000000026 7.89472413861121e-15 1.01984318039605e-05 1.01694467545661e-05 1.01652417609929e-05 1.01652795543308e-05 1.01652795125728e-05 1.01652795554964e-05 1.01652795893301e-05 1.01652796144877e-05 1.01652796308194e-05 1.01652907274633e-05
1.5008058924181e-05 2.45970537910954 0.402946206600252 2.5000000000001 1.89752146532375e-15 2.2478343409098e-05 2.24655992614253e-05 2.24782677341441e-05 2.2478241424992e-05 2.24782413921847e-05 2.24782414349716e-05 2.24782414685865e-05 2.24782414935819e-05 2.24782415097666e-05 2.24782503656181e-05
1.50096820628855e-05 2.45158968558699 0.484103141705429 2.50000000000805 1.98068591384603e-13 9.78096447557549e-05 9.71151217722846e-05 9.63933589356682e-05 9.63944819310274e-05 9.63944819393909e-05 9.63944819411427e-05 9.63944819426364e-05 9.63944819437344e-05 9.63944819444363e-05 9.63944731635626e-05
1.50115377196515e-05 2.44231140175758 0.576885979749357 2.50000000003119 7.77047116391312e-13 0.000509757197890159 0.000507022025455796 0.000504159205057888 0.000504161578286444 0.000504161578269696 0.000504161578268523 0.000504161578267345 0.000504161578266384 0.000504161578266036 0.000504161578822947
1.50136378277429e-05 2.43181086130217 0.681891383707164 2.50000000008642 2.20948384106292e-12 0.00190246112235266 0.00189485198670711 0.00188695185730221 0.00188695680930797 0.00188695680933968 0.00188695680934261 0.00188695680934497 0.00188695680934677 0.00188695680934779 0.00188695679112083
1.5015279357502e-05 2.42360321250715 0.763967871521649 2.5000000001049 2.7758486900942e-12 0.00366889915030047 0.00365948480994026 0.00364973918872908 0.0036497393906454 0.00364973939053612 0.00364973939052939 0.00364973939052401 0.00364973939051978 0.00364973939051728 0.00364973945147278
1.50170146296902e-05 2.41492685156639 0.85073148054545 2.50000000012325 3.19319771534668e-12 0.00589425391055487 0.00588329290710848 0.00587200051110455 0.00587200266497787 0.00587200266520548 0.00587200266521525 0.00587200266522308 0.00587200266522895 0.00587200266523262 0.00587200258344061
1.50174507264515e-05 2.4127463677596 0.87253631877197 2.50000000011724 3.18032881522143e-12 0.00648466212493381 0.00647386883925329 0.00646305094831746 0.00646305036987081 0.00646305036894346 0.00646305036891249 0.00646305036888788 0.00646305036886929 0.00646305036885719 0.00646305057550953
1.50183229199742e-05 2.40838540014637 0.916145994662387 2.50000000012581 3.21591912538403e-12 0.00767865131307293 0.00766606107101014 0.0076548591180136 0.0076548599335659 0.00765485993492715 0.00765485993497038 0.00765485993500467 0.00765485993503018 0.00765485993504705 0.00765485967839996
1.50186423349817e-05 2.40678832510864 0.932116745173179 2.50000000011913 3.26299487827386e-12 0.00812217060022677 0.00810832102536558 0.00809771111404925 0.00809771156562963 0.00809771156333308 0.00809771156322888 0.00809771156314654 0.0080977115630848 0.00809771156304443 0.00809771192966967
1.50192811649967e-05 2.40359417503421 0.964058245299054 2.50000000014484 3.66089607260335e-12 0.00907837635358598 0.00906500138524336 0.00905378023935425 0.00905378529145646 0.00905378529409995 0.00905378529412486 0.00905378529414292 0.00905378529415647 0.00905378529416479 0.00905378479810501
1.50194578813233e-05 2.40271059340097 0.972894061544593 2.50000000015351 3.81120984797521e-12 0.00937782630337933 0.00936866539505024 0.0093581321430833 0.00935814455695864 0.00935814455557087 0.00935814455504038 0.00935814455462027 0.00935814455430539 0.00935814455409839 0.00935814478863365
1.50198113139764e-05 2.40094343013777 0.99056569298226 2.50000000023863 6.03506663846286e-12 0.0101787332436557 0.0101725907242426 0.0101560865360325 0.0101561138874162 0.0101561138874979 0.010156113886606 0.0101561138858869 0.0101561138853474 0.0101561138849838 0.010156112811872
1.50201745970903e-05 2.39912701458391 1.00872984784239 2.50000000039045 8.78064517538936e-12 0.011483655317905 0.0114692839001741 0.0114360376304664 0.0114360943896859 0.0114360943849148 0.011436094380778 0.0114360943774749 0.0114360943749979 0.0114360943733527 0.0114360942498071
1.50205070054457e-05 2.39746497281178 1.02535026442562 2.50000000056833 1.432440951824e-11 0.0132646543981189 0.0132289800784664 0.0131737532834119 0.013173822237132 0.013173822220174 0.0131738222084708 0.0131738221991026 0.0131738221920768 0.0131738221873854 0.0131738212913264
1.50205862017139e-05 2.39706899147011 1.02931007789229 2.50000000052586 1.55342838954316e-11 0.0137480270332867 0.0137048117288323 0.0136440930500974 0.013644146258788 0.0136441462096317 0.0136441461906935 0.0136441461755817 0.0136441461642602 0.0136441461567432 0.0136441448057897
1.50206744668501e-05 2.39662766578806 1.03372333432812 2.50000000052299 1.55671453182333e-11 0.0142364611463348 0.0141851538772368 0.014114762771825 0.0141147621601655 0.0141147621081375 0.0141147620873414 0.0141147620706787 0.0141147620581982 0.014114762049894 0.0141147633766211
1.50207011463793e-05 2.39649426814791 1.03505731103283 2.50000000034092 1.57006684454316e-11 0.0143660941819706 0.014310539043176 0.014234392027583 0.0142343715512075 0.014234371486099 0.0142343714588234 0.014234371437022 0.0142343714206745 0.0142343714096358 0.0142343647995155
1.50207545054376e-05 2.39622747285298 1.03772526374638 2.50000000046032 1.49615127463154e-11 0.0145224696009377 0.0144880842001167 0.0144044563916324 0.0144044032354831 0.014404403159144 0.0144044031460508 0.0144044031355797 0.0144044031276862 0.0144044031226747 0.0144044105006525
1.50208210180878e-05 2.39589490959224 1.04105089635926 2.50000000045035 5.02017992217188e-13 0.0141015756037304 0.0146190666940419 0.0145208626878653 0.0145214113373865 0.0145214113299027 0.014521411298484 0.0145214112731283 0.0145214112540761 0.0145214112409525 0.0145214264430605
1.5020889030068e-05 2.39555484967647 1.04445149495306 2.50000000080619 -6.87776397164971e-12 0.0125255765684375 0.0147667239836136 0.0146472301864924 0.0146487637520571 0.0146487639366192 0.0146487639178707 0.0146487639028781 0.0146487638916303 0.0146487638841796 0.0146487619088906
1.5020950881056e-05 2.39524559474002 1.04754404441502 2.50000000065369 -6.78910609433461e-13 0.0100309495452525 0.0149974852522531 0.0148682166292466 0.01487033256749 0.0148703325952155 0.0148703325455689 0.0148703325060861 0.0148703324764438 0.0148703324569044 0.0148703255562168
1.5021010176958e-05 2.39494911521681 1.05050883919645 2.50000000040917 1.89332832814222e-11 0.00659840344789156 0.0152266262844235 0.0151342692911144 0.0151367029432804 0.0151367028104728 0.0151367027791902 0.0151367027542112 0.015136702735239 0.015136702722558 0.0151367543723222
1.50210646710793e-05 2.39467664456762 1.05323354525636 2.49999999961798 7.4816759924507e-11 0.02734838724355 0.0153072098969966 0.0153720979282867 0.0153337603574785 0.0153337599407763 0.0153337598628383 0.0153337598004707 0.0153337597539062 0.0153337597230724 0.0153339153209063
1.50211056856425e-05 2.39447157174343 1.05528427282741 2.49999999945063 2.05106304670139e-10 0.107641153770808 0.0154096984668013 0.015622706136822 0.0154737087724005 0.015473708446558 0.0154737083453051 0.0154737082647765 0.0154737082058011 0.0154737081654096 0.0154735003759847
1.50211318776428e-05 2.39434061175654 1.05659387279887 2.49999999848034 4.48480988274258e-10 0.237240874335551 0.0155364609897413 0.0159076626882371 0.015593067413224 0.0155930669596324 0.0155930668493186 0.0155930667598574 0.0155930666918023 0.0155930666473585 0.0155929188440753
1.5021161782189e-05 2.39419108904231 1.05808910026421 2.49999999782339 9.0471427968815e-10 0.545963840308635 0.0156176762555074 0.0163516645679746 0.0156947248026146 0.0156947240041842 0.0156947239089301 0.0156947238333756 0.0156947237763868 0.0156947237396572 0.0156946971577295
1.50211841555408e-05 2.39407922229604 1.05920776770749 2.50000000346046 -5.06527161275945e-10 0.857132487556126 0.0156085454020419 0.0164259198706054 0.0157079604223984 0.0157079664946516 0.0157079664305339 0.0157079663802307 0.0157079663423495 0.0157079663176706 0.0157080184626165
1.50212024631464e-05 2.39398768426903 1.06012314727624 2.50000000531339 -2.6832975137855e-09 1.133542790227 0.0157336529063845 0.0163859012471542 0.0157914397291252 0.0157914552004052 0.0157914550943623 0.0157914550078045 0.0157914549427804 0.0157914548978619 0.0157914221414994
1.50212154644517e-05 2.39392267774472 1.0607732118802 2.50000000519054 -1.40396126285327e-09 1.3315754417438 0.0159830903560901 0.016376065019725 0.0159626354518866 0.0159626546911731 0.0159626545048283 0.0159626543517457 0.0159626542368973 0.0159626541583803 0.0159625440459708
1.50212266268432e-05 2.39386686580819 1.06133133127913 2.50000000363034 -1.38769417233608e-09 1.50140688021942 0.016316573955201 0.0164263116203308 0.0162096488341615 0.0162096733711994 0.0162096732252293 0.0162096731038165 0.0162096730126954 0.0162096729499876 0.0162094921646152
