time	V_out_model
7.49E-06	0.999429
7.49E-06	0.999429
7.49E-06	0.99943
7.50E-06	0.99943
7.50E-06	0.999431
7.50E-06	0.999431
7.50E-06	0.999432
7.50E-06	0.999433
7.50E-06	0.999433
7.50E-06	0.999434
7.50E-06	0.999434
7.50E-06	0.999435
7.50E-06	0.999435
7.51E-06	0.999436
7.51E-06	0.999436
7.51E-06	0.999437
7.51E-06	0.999438
7.51E-06	0.999438
7.51E-06	0.999439
7.51E-06	0.999439
7.51E-06	0.99944
7.51E-06	0.99944
7.51E-06	0.999441
7.52E-06	0.999441
7.52E-06	0.999442
7.52E-06	0.999443
7.52E-06	0.999443
7.52E-06	0.999444
7.52E-06	0.999444
7.52E-06	0.999445
7.52E-06	0.999445
7.52E-06	0.999446
7.52E-06	0.999446
7.53E-06	0.999447
7.53E-06	0.999447
7.53E-06	0.999448
7.53E-06	0.999449
7.53E-06	0.999449
7.53E-06	0.99945
7.53E-06	0.99945
7.53E-06	0.999451
7.53E-06	0.999451
7.53E-06	0.999452
7.54E-06	0.999452
7.54E-06	0.999453
7.54E-06	0.999453
7.54E-06	0.999454
7.54E-06	0.999454
7.54E-06	0.999455
7.54E-06	0.999456
7.54E-06	0.999456
7.54E-06	0.999457
7.54E-06	0.999457
7.55E-06	0.999458
7.55E-06	0.999458
7.55E-06	0.999459
7.55E-06	0.999459
7.55E-06	0.99946
7.55E-06	0.99946
7.55E-06	0.999461
7.55E-06	0.999461
7.55E-06	0.999462
7.55E-06	0.999462
7.56E-06	0.999463
7.56E-06	0.999464
7.56E-06	0.999464
7.56E-06	0.999465
7.56E-06	0.999465
7.56E-06	0.999466
7.56E-06	0.999466
7.56E-06	0.999467
7.56E-06	0.999467
7.56E-06	0.999468
7.57E-06	0.999468
7.57E-06	0.999469
7.57E-06	0.999469
7.57E-06	0.99947
7.57E-06	0.99947
7.57E-06	0.999471
7.57E-06	0.999471
7.57E-06	0.999472
7.57E-06	0.999472
7.57E-06	0.999473
7.58E-06	0.999473
7.58E-06	0.999474
7.58E-06	0.999475
7.58E-06	0.999475
7.58E-06	0.999476
7.58E-06	0.999476
7.58E-06	0.999477
7.58E-06	0.999477
7.58E-06	0.999478
7.58E-06	0.999478
7.59E-06	0.999479
7.59E-06	0.999479
7.59E-06	0.99948
7.59E-06	0.99948
7.59E-06	0.999481
7.59E-06	0.999481
7.59E-06	0.999482
7.59E-06	0.999482
7.59E-06	0.999483
7.59E-06	0.999483
7.60E-06	0.999484
7.60E-06	0.999484
7.60E-06	0.999485
7.60E-06	0.999485
7.60E-06	0.999486
7.60E-06	0.999486
7.60E-06	0.999487
7.60E-06	0.999487
7.60E-06	0.999488
7.60E-06	0.999488
7.61E-06	0.999489
7.61E-06	0.999489
7.61E-06	0.99949
7.61E-06	0.99949
7.61E-06	0.999491
7.61E-06	0.999491
7.61E-06	0.999492
7.61E-06	0.999492
7.61E-06	0.999493
7.61E-06	0.999493
7.62E-06	0.999494
7.62E-06	0.999494
7.62E-06	0.999495
7.62E-06	0.999495
7.62E-06	0.999496
7.62E-06	0.999496
7.62E-06	0.999497
7.62E-06	0.999497
7.62E-06	0.999498
7.62E-06	0.999498
7.63E-06	0.999499
7.63E-06	0.999499
7.63E-06	0.9995
7.63E-06	0.9995
7.63E-06	0.999501
7.63E-06	0.999501
7.63E-06	0.999502
7.63E-06	0.999502
7.63E-06	0.999503
7.63E-06	0.999503
7.64E-06	0.999504
7.64E-06	0.999504
7.64E-06	0.999505
7.64E-06	0.999505
7.64E-06	0.999506
7.64E-06	0.999506
7.64E-06	0.999507
7.64E-06	0.999507
7.64E-06	0.999508
7.64E-06	0.999508
7.65E-06	0.999509
7.65E-06	0.999509
7.65E-06	0.999509
7.65E-06	0.99951
7.65E-06	0.99951
7.65E-06	0.999511
7.65E-06	0.999511
7.65E-06	0.999512
7.65E-06	0.999512
7.65E-06	0.999513
7.66E-06	0.999513
7.66E-06	0.999514
7.66E-06	0.999514
7.66E-06	0.999515
7.66E-06	0.999515
7.66E-06	0.999516
7.66E-06	0.999516
7.66E-06	0.999517
7.66E-06	0.999517
7.66E-06	0.999518
7.67E-06	0.999518
7.67E-06	0.999519
7.67E-06	0.999519
7.67E-06	0.99952
7.67E-06	0.99952
7.67E-06	0.99952
7.67E-06	0.999521
7.67E-06	0.999521
7.67E-06	0.999522
7.67E-06	0.999522
7.68E-06	0.999523
7.68E-06	0.999523
7.68E-06	0.999524
7.68E-06	0.999524
7.68E-06	0.999525
7.68E-06	0.999525
7.68E-06	0.999526
7.68E-06	0.999526
7.68E-06	0.999527
7.68E-06	0.999527
7.69E-06	0.999527
7.69E-06	0.999528
7.69E-06	0.999528
7.69E-06	0.999529
7.69E-06	0.999529
7.69E-06	0.99953
7.69E-06	0.99953
7.69E-06	0.999531
7.69E-06	0.999531
7.69E-06	0.999532
7.70E-06	0.999532
7.70E-06	0.999533
7.70E-06	0.999533
7.70E-06	0.999533
7.70E-06	0.999534
7.70E-06	0.999534
7.70E-06	0.999535
7.70E-06	0.999535
7.70E-06	0.999536
7.70E-06	0.999536
7.71E-06	0.999537
7.71E-06	0.999537
7.71E-06	0.999538
7.71E-06	0.999538
7.71E-06	0.999539
7.71E-06	0.999539
7.71E-06	0.999539
7.71E-06	0.99954
7.71E-06	0.99954
7.71E-06	0.999541
7.72E-06	0.999541
7.72E-06	0.999542
7.72E-06	0.999542
7.72E-06	0.999543
7.72E-06	0.999543
7.72E-06	0.999543
7.72E-06	0.999544
7.72E-06	0.999544
7.72E-06	0.999545
7.72E-06	0.999545
7.73E-06	0.999546
7.73E-06	0.999546
7.73E-06	0.999547
7.73E-06	0.999547
7.73E-06	0.999548
7.73E-06	0.999548
7.73E-06	0.999548
7.73E-06	0.999549
7.73E-06	0.999549
7.73E-06	0.99955
7.74E-06	0.99955
7.74E-06	0.999551
7.74E-06	0.999551
7.74E-06	0.999551
7.74E-06	0.999552
7.74E-06	0.999552
7.74E-06	0.999553
7.74E-06	0.999553
7.74E-06	0.999554
7.74E-06	0.999554
7.75E-06	0.999555
7.75E-06	0.999555
7.75E-06	0.999555
7.75E-06	0.999556
7.75E-06	0.999556
7.75E-06	0.999557
7.75E-06	0.999557
7.75E-06	0.999558
7.75E-06	0.999558
7.75E-06	0.999559
7.76E-06	0.999559
7.76E-06	0.999559
7.76E-06	0.99956
7.76E-06	0.99956
7.76E-06	0.999561
7.76E-06	0.999561
7.76E-06	0.999562
7.76E-06	0.999562
7.76E-06	0.999562
7.76E-06	0.999563
7.77E-06	0.999563
7.77E-06	0.999564
7.77E-06	0.999564
7.77E-06	0.999565
7.77E-06	0.999565
7.77E-06	0.999565
7.77E-06	0.999566
7.77E-06	0.999566
7.77E-06	0.999567
7.77E-06	0.999567
7.78E-06	0.999568
7.78E-06	0.999568
7.78E-06	0.999568
7.78E-06	0.999569
7.78E-06	0.999569
7.78E-06	0.99957
7.78E-06	0.99957
7.78E-06	0.999571
7.78E-06	0.999571
7.78E-06	0.999571
7.79E-06	0.999572
7.79E-06	0.999572
7.79E-06	0.999573
7.79E-06	0.999573
7.79E-06	0.999573
7.79E-06	0.999574
7.79E-06	0.999574
7.79E-06	0.999575
7.79E-06	0.999575
7.79E-06	0.999576
7.80E-06	0.999576
7.80E-06	0.999576
7.80E-06	0.999577
7.80E-06	0.999577
7.80E-06	0.999578
7.80E-06	0.999578
7.80E-06	0.999578
7.80E-06	0.999579
7.80E-06	0.999579
7.80E-06	0.99958
7.81E-06	0.99958
7.81E-06	0.999581
7.81E-06	0.999581
7.81E-06	0.999581
7.81E-06	0.999582
7.81E-06	0.999582
7.81E-06	0.999583
7.81E-06	0.999583
7.81E-06	0.999583
7.81E-06	0.999584
7.82E-06	0.999584
7.82E-06	0.999585
7.82E-06	0.999585
7.82E-06	0.999585
7.82E-06	0.999586
7.82E-06	0.999586
7.82E-06	0.999587
7.82E-06	0.999587
7.82E-06	0.999587
7.82E-06	0.999588
7.83E-06	0.999588
7.83E-06	0.999589
7.83E-06	0.999589
7.83E-06	0.99959
7.83E-06	0.99959
7.83E-06	0.99959
7.83E-06	0.999591
7.83E-06	0.999591
7.83E-06	0.999592
7.83E-06	0.999592
7.84E-06	0.999592
7.84E-06	0.999593
7.84E-06	0.999593
7.84E-06	0.999594
7.84E-06	0.999594
7.84E-06	0.999594
7.84E-06	0.999595
7.84E-06	0.999595
7.84E-06	0.999596
7.84E-06	0.999596
7.85E-06	0.999596
7.85E-06	0.999597
7.85E-06	0.999597
7.85E-06	0.999598
7.85E-06	0.999598
7.85E-06	0.999598
7.85E-06	0.999599
7.85E-06	0.999599
7.85E-06	0.999599
7.85E-06	0.9996
7.86E-06	0.9996
7.86E-06	0.999601
7.86E-06	0.999601
7.86E-06	0.999601
7.86E-06	0.999602
7.86E-06	0.999602
7.86E-06	0.999603
7.86E-06	0.999603
7.86E-06	0.999603
7.86E-06	0.999604
7.87E-06	0.999604
7.87E-06	0.999605
7.87E-06	0.999605
7.87E-06	0.999605
7.87E-06	0.999606
7.87E-06	0.999606
7.87E-06	0.999607
7.87E-06	0.999607
7.87E-06	0.999607
7.87E-06	0.999608
7.88E-06	0.999608
7.88E-06	0.999608
7.88E-06	0.999609
7.88E-06	0.999609
7.88E-06	0.99961
7.88E-06	0.99961
7.88E-06	0.99961
7.88E-06	0.999611
7.88E-06	0.999611
7.88E-06	0.999612
7.89E-06	0.999612
7.89E-06	0.999612
7.89E-06	0.999613
7.89E-06	0.999613
7.89E-06	0.999613
7.89E-06	0.999614
7.89E-06	0.999614
7.89E-06	0.999615
7.89E-06	0.999615
7.89E-06	0.999615
7.90E-06	0.999616
7.90E-06	0.999616
7.90E-06	0.999616
7.90E-06	0.999617
7.90E-06	0.999617
7.90E-06	0.999618
7.90E-06	0.999618
7.90E-06	0.999618
7.90E-06	0.999619
7.90E-06	0.999619
7.91E-06	0.999619
7.91E-06	0.99962
7.91E-06	0.99962
7.91E-06	0.999621
7.91E-06	0.999621
7.91E-06	0.999621
7.91E-06	0.999622
7.91E-06	0.999622
7.91E-06	0.999622
7.91E-06	0.999623
7.92E-06	0.999623
7.92E-06	0.999624
7.92E-06	0.999624
7.92E-06	0.999624
7.92E-06	0.999625
7.92E-06	0.999625
7.92E-06	0.999625
7.92E-06	0.999626
7.92E-06	0.999626
7.92E-06	0.999627
7.93E-06	0.999627
7.93E-06	0.999627
7.93E-06	0.999628
7.93E-06	0.999628
7.93E-06	0.999628
7.93E-06	0.999629
7.93E-06	0.999629
7.93E-06	0.999629
7.93E-06	0.99963
7.93E-06	0.99963
7.94E-06	0.999631
7.94E-06	0.999631
7.94E-06	0.999631
7.94E-06	0.999632
7.94E-06	0.999632
7.94E-06	0.999632
7.94E-06	0.999633
7.94E-06	0.999633
7.94E-06	0.999633
7.94E-06	0.999634
7.95E-06	0.999634
7.95E-06	0.999635
7.95E-06	0.999635
7.95E-06	0.999635
7.95E-06	0.999636
7.95E-06	0.999636
7.95E-06	0.999636
7.95E-06	0.999637
7.95E-06	0.999637
7.95E-06	0.999637
7.96E-06	0.999638
7.96E-06	0.999638
7.96E-06	0.999638
7.96E-06	0.999639
7.96E-06	0.999639
7.96E-06	0.99964
7.96E-06	0.99964
7.96E-06	0.99964
7.96E-06	0.999641
7.96E-06	0.999641
7.97E-06	0.999641
7.97E-06	0.999642
7.97E-06	0.999642
7.97E-06	0.999642
7.97E-06	0.999643
7.97E-06	0.999643
7.97E-06	0.999643
7.97E-06	0.999644
7.97E-06	0.999644
7.97E-06	0.999644
7.98E-06	0.999645
7.98E-06	0.999645
7.98E-06	0.999645
7.98E-06	0.999646
7.98E-06	0.999646
7.98E-06	0.999647
7.98E-06	0.999647
7.98E-06	0.999647
7.98E-06	0.999648
7.98E-06	0.999648
7.99E-06	0.999648
7.99E-06	0.999649
7.99E-06	0.999649
7.99E-06	0.999649
7.99E-06	0.99965
7.99E-06	0.99965
7.99E-06	0.99965
7.99E-06	0.999651
7.99E-06	0.999651
7.99E-06	0.999651
8.00E-06	0.999652
8.00E-06	0.999652
8.00E-06	0.999652
8.00E-06	0.999653
8.00E-06	0.999653
8.00E-06	0.999653
8.00E-06	0.999654
8.00E-06	0.999654
8.00E-06	0.999654
8.00E-06	0.999655
8.01E-06	0.999655
8.01E-06	0.999655
8.01E-06	0.999656
8.01E-06	0.999656
8.01E-06	0.999656
8.01E-06	0.999657
8.01E-06	0.999657
8.01E-06	0.999658
8.01E-06	0.999658
8.01E-06	0.999658
8.02E-06	0.999659
8.02E-06	0.999659
8.02E-06	0.999659
8.02E-06	0.99966
8.02E-06	0.99966
8.02E-06	0.99966
8.02E-06	0.999661
8.02E-06	0.999661
8.02E-06	0.999661
8.02E-06	0.999662
8.03E-06	0.999662
8.03E-06	0.999662
8.03E-06	0.999663
8.03E-06	0.999663
8.03E-06	0.999663
8.03E-06	0.999664
8.03E-06	0.999664
8.03E-06	0.999664
8.03E-06	0.999665
8.03E-06	0.999665
8.04E-06	0.999665
8.04E-06	0.999665
8.04E-06	0.999666
8.04E-06	0.999666
8.04E-06	0.999666
8.04E-06	0.999667
8.04E-06	0.999667
8.04E-06	0.999667
8.04E-06	0.999668
8.04E-06	0.999668
8.05E-06	0.999668
8.05E-06	0.999669
8.05E-06	0.999669
8.05E-06	0.999669
8.05E-06	0.99967
8.05E-06	0.99967
8.05E-06	0.99967
8.05E-06	0.999671
8.05E-06	0.999671
8.05E-06	0.999671
8.06E-06	0.999672
8.06E-06	0.999672
8.06E-06	0.999672
8.06E-06	0.999673
8.06E-06	0.999673
8.06E-06	0.999673
8.06E-06	0.999674
8.06E-06	0.999674
8.06E-06	0.999674
8.06E-06	0.999675
8.07E-06	0.999675
8.07E-06	0.999675
8.07E-06	0.999676
8.07E-06	0.999676
8.07E-06	0.999676
8.07E-06	0.999677
8.07E-06	0.999677
8.07E-06	0.999677
8.07E-06	0.999677
8.07E-06	0.999678
8.08E-06	0.999678
8.08E-06	0.999678
8.08E-06	0.999679
8.08E-06	0.999679
8.08E-06	0.999679
8.08E-06	0.99968
8.08E-06	0.99968
8.08E-06	0.99968
8.08E-06	0.999681
8.08E-06	0.999681
8.09E-06	0.999681
8.09E-06	0.999682
8.09E-06	0.999682
8.09E-06	0.999682
8.09E-06	0.999682
8.09E-06	0.999683
8.09E-06	0.999683
8.09E-06	0.999683
8.09E-06	0.999684
8.09E-06	0.999684
8.10E-06	0.999684
8.10E-06	0.999685
8.10E-06	0.999685
8.10E-06	0.999685
8.10E-06	0.999686
8.10E-06	0.999686
8.10E-06	0.999686
8.10E-06	0.999687
8.10E-06	0.999687
8.10E-06	0.999687
8.11E-06	0.999687
8.11E-06	0.999688
8.11E-06	0.999688
8.11E-06	0.999688
8.11E-06	0.999689
8.11E-06	0.999689
8.11E-06	0.999689
8.11E-06	0.99969
8.11E-06	0.99969
8.11E-06	0.99969
8.12E-06	0.999691
8.12E-06	0.999691
8.12E-06	0.999691
8.12E-06	0.999691
8.12E-06	0.999692
8.12E-06	0.999692
8.12E-06	0.999692
8.12E-06	0.999693
8.12E-06	0.999693
8.12E-06	0.999693
8.13E-06	0.999694
8.13E-06	0.999694
8.13E-06	0.999694
8.13E-06	0.999694
8.13E-06	0.999695
8.13E-06	0.999695
8.13E-06	0.999695
8.13E-06	0.999696
8.13E-06	0.999696
8.13E-06	0.999696
8.14E-06	0.999697
8.14E-06	0.999697
8.14E-06	0.999697
8.14E-06	0.999697
8.14E-06	0.999698
8.14E-06	0.999698
8.14E-06	0.999698
8.14E-06	0.999699
8.14E-06	0.999699
8.14E-06	0.999699
8.15E-06	0.9997
8.15E-06	0.9997
8.15E-06	0.9997
8.15E-06	0.9997
8.15E-06	0.999701
8.15E-06	0.999701
8.15E-06	0.999701
8.15E-06	0.999702
8.15E-06	0.999702
8.15E-06	0.999702
8.16E-06	0.999702
8.16E-06	0.999703
8.16E-06	0.999703
8.16E-06	0.999703
8.16E-06	0.999704
8.16E-06	0.999704
8.16E-06	0.999704
8.16E-06	0.999705
8.16E-06	0.999705
8.16E-06	0.999705
8.17E-06	0.999705
8.17E-06	0.999706
8.17E-06	0.999706
8.17E-06	0.999706
8.17E-06	0.999707
8.17E-06	0.999707
8.17E-06	0.999707
8.17E-06	0.999707
8.17E-06	0.999708
8.17E-06	0.999708
8.18E-06	0.999708
8.18E-06	0.999709
8.18E-06	0.999709
8.18E-06	0.999709
8.18E-06	0.999709
8.18E-06	0.99971
8.18E-06	0.99971
8.18E-06	0.99971
8.18E-06	0.999711
8.18E-06	0.999711
8.19E-06	0.999711
8.19E-06	0.999711
8.19E-06	0.999712
8.19E-06	0.999712
8.19E-06	0.999712
8.19E-06	0.999713
8.19E-06	0.999713
8.19E-06	0.999713
8.19E-06	0.999713
8.19E-06	0.999714
8.20E-06	0.999714
8.20E-06	0.999714
8.20E-06	0.999715
8.20E-06	0.999715
8.20E-06	0.999715
8.20E-06	0.999715
8.20E-06	0.999716
8.20E-06	0.999716
8.20E-06	0.999716
8.20E-06	0.999716
8.21E-06	0.999717
8.21E-06	0.999717
8.21E-06	0.999717
8.21E-06	0.999718
8.21E-06	0.999718
8.21E-06	0.999718
8.21E-06	0.999718
8.21E-06	0.999719
8.21E-06	0.999719
8.21E-06	0.999719
8.22E-06	0.99972
8.22E-06	0.99972
8.22E-06	0.99972
8.22E-06	0.99972
8.22E-06	0.999721
8.22E-06	0.999721
8.22E-06	0.999721
8.22E-06	0.999721
8.22E-06	0.999722
8.22E-06	0.999722
8.23E-06	0.999722
8.23E-06	0.999723
8.23E-06	0.999723
8.23E-06	0.999723
8.23E-06	0.999723
8.23E-06	0.999724
8.23E-06	0.999724
8.23E-06	0.999724
8.23E-06	0.999724
8.23E-06	0.999725
8.24E-06	0.999725
8.24E-06	0.999725
8.24E-06	0.999726
8.24E-06	0.999726
8.24E-06	0.999726
8.24E-06	0.999726
8.24E-06	0.999727
8.24E-06	0.999727
8.24E-06	0.999727
8.24E-06	0.999727
8.25E-06	0.999728
8.25E-06	0.999728
8.25E-06	0.999728
8.25E-06	0.999728
8.25E-06	0.999729
8.25E-06	0.999729
8.25E-06	0.999729
8.25E-06	0.99973
8.25E-06	0.99973
8.25E-06	0.99973
8.26E-06	0.99973
8.26E-06	0.999731
8.26E-06	0.999731
8.26E-06	0.999731
8.26E-06	0.999731
8.26E-06	0.999732
8.26E-06	0.999732
8.26E-06	0.999732
8.26E-06	0.999732
8.26E-06	0.999733
8.27E-06	0.999733
8.27E-06	0.999733
8.27E-06	0.999734
8.27E-06	0.999734
8.27E-06	0.999734
8.27E-06	0.999734
8.27E-06	0.999735
8.27E-06	0.999735
8.27E-06	0.999735
8.27E-06	0.999735
8.28E-06	0.999736
8.28E-06	0.999736
8.28E-06	0.999736
8.28E-06	0.999736
8.28E-06	0.999737
8.28E-06	0.999737
8.28E-06	0.999737
8.28E-06	0.999737
8.28E-06	0.999738
8.28E-06	0.999738
8.29E-06	0.999738
8.29E-06	0.999738
8.29E-06	0.999739
8.29E-06	0.999739
8.29E-06	0.999739
8.29E-06	0.999739
8.29E-06	0.99974
8.29E-06	0.99974
8.29E-06	0.99974
8.29E-06	0.999741
8.30E-06	0.999741
8.30E-06	0.999741
8.30E-06	0.999741
8.30E-06	0.999742
8.30E-06	0.999742
8.30E-06	0.999742
8.30E-06	0.999742
8.30E-06	0.999743
8.30E-06	0.999743
8.30E-06	0.999743
8.31E-06	0.999743
8.31E-06	0.999744
8.31E-06	0.999744
8.31E-06	0.999744
8.31E-06	0.999744
8.31E-06	0.999745
8.31E-06	0.999745
8.31E-06	0.999745
8.31E-06	0.999745
8.31E-06	0.999746
8.32E-06	0.999746
8.32E-06	0.999746
8.32E-06	0.999746
8.32E-06	0.999747
8.32E-06	0.999747
8.32E-06	0.999747
8.32E-06	0.999747
8.32E-06	0.999748
8.32E-06	0.999748
8.32E-06	0.999748
8.33E-06	0.999748
8.33E-06	0.999749
8.33E-06	0.999749
8.33E-06	0.999749
8.33E-06	0.999749
8.33E-06	0.99975
8.33E-06	0.99975
8.33E-06	0.99975
8.33E-06	0.99975
8.33E-06	0.999751
8.34E-06	0.999751
8.34E-06	0.999751
8.34E-06	0.999751
8.34E-06	0.999751
8.34E-06	0.999752
8.34E-06	0.999752
8.34E-06	0.999752
8.34E-06	0.999752
8.34E-06	0.999753
8.34E-06	0.999753
8.35E-06	0.999753
8.35E-06	0.999753
8.35E-06	0.999754
8.35E-06	0.999754
8.35E-06	0.999754
8.35E-06	0.999754
8.35E-06	0.999755
8.35E-06	0.999755
8.35E-06	0.999755
8.35E-06	0.999755
8.36E-06	0.999756
8.36E-06	0.999756
8.36E-06	0.999756
8.36E-06	0.999756
8.36E-06	0.999757
8.36E-06	0.999757
8.36E-06	0.999757
8.36E-06	0.999757
8.36E-06	0.999758
8.36E-06	0.999758
8.37E-06	0.999758
8.37E-06	0.999758
8.37E-06	0.999758
8.37E-06	0.999759
8.37E-06	0.999759
8.37E-06	0.999759
8.37E-06	0.999759
8.37E-06	0.99976
8.37E-06	0.99976
8.37E-06	0.99976
8.38E-06	0.99976
8.38E-06	0.999761
8.38E-06	0.999761
8.38E-06	0.999761
8.38E-06	0.999761
8.38E-06	0.999762
8.38E-06	0.999762
8.38E-06	0.999762
8.38E-06	0.999762
8.38E-06	0.999762
8.39E-06	0.999763
8.39E-06	0.999763
8.39E-06	0.999763
8.39E-06	0.999763
8.39E-06	0.999764
8.39E-06	0.999764
8.39E-06	0.999764
8.39E-06	0.999764
8.39E-06	0.999765
8.39E-06	0.999765
8.40E-06	0.999765
8.40E-06	0.999765
8.40E-06	0.999766
8.40E-06	0.999766
8.40E-06	0.999766
8.40E-06	0.999766
8.40E-06	0.999766
8.40E-06	0.999767
8.40E-06	0.999767
8.40E-06	0.999767
8.41E-06	0.999767
8.41E-06	0.999768
8.41E-06	0.999768
8.41E-06	0.999768
8.41E-06	0.999768
8.41E-06	0.999768
8.41E-06	0.999769
8.41E-06	0.999769
8.41E-06	0.999769
8.41E-06	0.999769
8.42E-06	0.99977
8.42E-06	0.99977
8.42E-06	0.99977
8.42E-06	0.99977
8.42E-06	0.999771
8.42E-06	0.999771
8.42E-06	0.999771
8.42E-06	0.999771
8.42E-06	0.999771
8.42E-06	0.999772
8.43E-06	0.999772
8.43E-06	0.999772
8.43E-06	0.999772
8.43E-06	0.999773
8.43E-06	0.999773
8.43E-06	0.999773
8.43E-06	0.999773
8.43E-06	0.999773
8.43E-06	0.999774
8.43E-06	0.999774
8.44E-06	0.999774
8.44E-06	0.999774
8.44E-06	0.999775
8.44E-06	0.999775
8.44E-06	0.999775
8.44E-06	0.999775
8.44E-06	0.999775
8.44E-06	0.999776
8.44E-06	0.999776
8.44E-06	0.999776
8.45E-06	0.999776
8.45E-06	0.999777
8.45E-06	0.999777
8.45E-06	0.999777
8.45E-06	0.999777
8.45E-06	0.999777
8.45E-06	0.999778
8.45E-06	0.999778
8.45E-06	0.999778
8.45E-06	0.999778
8.46E-06	0.999779
8.46E-06	0.999779
8.46E-06	0.999779
8.46E-06	0.999779
8.46E-06	0.999779
8.46E-06	0.99978
8.46E-06	0.99978
8.46E-06	0.99978
8.46E-06	0.99978
8.46E-06	0.99978
8.47E-06	0.999781
8.47E-06	0.999781
8.47E-06	0.999781
8.47E-06	0.999781
8.47E-06	0.999782
8.47E-06	0.999782
8.47E-06	0.999782
8.47E-06	0.999782
8.47E-06	0.999782
8.47E-06	0.999783
8.48E-06	0.999783
8.48E-06	0.999783
8.48E-06	0.999783
8.48E-06	0.999783
8.48E-06	0.999784
8.48E-06	0.999784
8.48E-06	0.999784
8.48E-06	0.999784
8.48E-06	0.999785
8.48E-06	0.999785
8.49E-06	0.999785
8.49E-06	0.999785
8.49E-06	0.999785
8.49E-06	0.999786
8.49E-06	0.999786
8.49E-06	0.999786
8.49E-06	0.999786
8.49E-06	0.999786
8.49E-06	0.999787
8.49E-06	0.999787
8.50E-06	0.999787
8.50E-06	0.999787
8.50E-06	0.999787
8.50E-06	0.999788
8.50E-06	0.999788
8.50E-06	0.999788
8.50E-06	0.999788
8.50E-06	0.999789
8.50E-06	0.999789
8.50E-06	0.999789
8.51E-06	0.999789
8.51E-06	0.999789
8.51E-06	0.99979
8.51E-06	0.99979
8.51E-06	0.99979
8.51E-06	0.99979
8.51E-06	0.99979
8.51E-06	0.999791
8.51E-06	0.999791
8.51E-06	0.999791
8.52E-06	0.999791
8.52E-06	0.999791
8.52E-06	0.999792
8.52E-06	0.999792
8.52E-06	0.999792
8.52E-06	0.999792
8.52E-06	0.999792
8.52E-06	0.999793
8.52E-06	0.999793
8.52E-06	0.999793
8.53E-06	0.999793
8.53E-06	0.999793
8.53E-06	0.999794
8.53E-06	0.999794
8.53E-06	0.999794
8.53E-06	0.999794
8.53E-06	0.999794
8.53E-06	0.999795
8.53E-06	0.999795
8.53E-06	0.999795
8.54E-06	0.999795
8.54E-06	0.999795
8.54E-06	0.999796
8.54E-06	0.999796
8.54E-06	0.999796
8.54E-06	0.999796
8.54E-06	0.999796
8.54E-06	0.999797
8.54E-06	0.999797
8.54E-06	0.999797
8.55E-06	0.999797
8.55E-06	0.999797
8.55E-06	0.999798
8.55E-06	0.999798
8.55E-06	0.999798
8.55E-06	0.999798
8.55E-06	0.999798
8.55E-06	0.999799
8.55E-06	0.999799
8.55E-06	0.999799
8.56E-06	0.999799
8.56E-06	0.999799
8.56E-06	0.9998
8.56E-06	0.9998
8.56E-06	0.9998
8.56E-06	0.9998
8.56E-06	0.9998
8.56E-06	0.999801
8.56E-06	0.999801
8.56E-06	0.999801
8.57E-06	0.999801
8.57E-06	0.999801
8.57E-06	0.999802
8.57E-06	0.999802
8.57E-06	0.999802
8.57E-06	0.999802
8.57E-06	0.999802
8.57E-06	0.999803
8.57E-06	0.999803
8.57E-06	0.999803
8.58E-06	0.999803
8.58E-06	0.999803
8.58E-06	0.999804
8.58E-06	0.999804
8.58E-06	0.999804
8.58E-06	0.999804
8.58E-06	0.999804
8.58E-06	0.999805
8.58E-06	0.999805
8.58E-06	0.999805
8.59E-06	0.999805
8.59E-06	0.999805
8.59E-06	0.999806
8.59E-06	0.999806
8.59E-06	0.999806
8.59E-06	0.999806
8.59E-06	0.999806
8.59E-06	0.999806
8.59E-06	0.999807
8.59E-06	0.999807
8.60E-06	0.999807
8.60E-06	0.999807
8.60E-06	0.999807
8.60E-06	0.999808
8.60E-06	0.999808
8.60E-06	0.999808
8.60E-06	0.999808
8.60E-06	0.999808
8.60E-06	0.999809
8.60E-06	0.999809
8.61E-06	0.999809
8.61E-06	0.999809
8.61E-06	0.999809
8.61E-06	0.999809
8.61E-06	0.99981
8.61E-06	0.99981
8.61E-06	0.99981
8.61E-06	0.99981
8.61E-06	0.99981
8.61E-06	0.999811
8.62E-06	0.999811
8.62E-06	0.999811
8.62E-06	0.999811
8.62E-06	0.999811
8.62E-06	0.999812
8.62E-06	0.999812
8.62E-06	0.999812
8.62E-06	0.999812
8.62E-06	0.999812
8.62E-06	0.999812
8.63E-06	0.999813
8.63E-06	0.999813
8.63E-06	0.999813
8.63E-06	0.999813
8.63E-06	0.999813
8.63E-06	0.999814
8.63E-06	0.999814
8.63E-06	0.999814
8.63E-06	0.999814
8.63E-06	0.999814
8.64E-06	0.999814
8.64E-06	0.999815
8.64E-06	0.999815
8.64E-06	0.999815
8.64E-06	0.999815
8.64E-06	0.999815
8.64E-06	0.999816
8.64E-06	0.999816
8.64E-06	0.999816
8.64E-06	0.999816
8.65E-06	0.999816
8.65E-06	0.999816
8.65E-06	0.999817
8.65E-06	0.999817
8.65E-06	0.999817
8.65E-06	0.999817
8.65E-06	0.999817
8.65E-06	0.999818
8.65E-06	0.999818
8.65E-06	0.999818
8.66E-06	0.999818
8.66E-06	0.999818
8.66E-06	0.999818
